Plant-Generic,2021-01-01_actual,2021-01-01_model,2021-02-01_actual,2021-02-01_model,2021-03-01_actual,2021-03-01_model,2021-04-01_actual,2021-04-01_model,2021-05-01_actual,2021-05-01_model,2021-06-01_actual,2021-06-01_model,2021-07-01_actual,2021-07-01_model,2021-08-01_actual,2021-08-01_model,2021-09-01_actual,2021-09-01_model,2021-10-01_actual,2021-10-01_model,2021-11-01_actual,2021-11-01_model,2021-12-01_actual,2021-12-01_model,2022-01-01_actual,2022-01-01_model,2022-02-01_actual,2022-02-01_model,2022-03-01_actual,2022-03-01_model,2022-04-01_actual,2022-04-01_model,2022-05-01_actual,2022-05-01_model,2022-06-01_actual,2022-06-01_model,2022-07-01_actual,2022-07-01_model,2022-08-01_actual,2022-08-01_model,2022-09-01_actual,2022-09-01_model
3811-23115,414.0,418.77678087629647,1389.0,1448.2011579030532,36.0,-15.467223917366027,1278.0,971.9750632987652,692.0,942.2459905298001,1051.0,1219.1671981004233,0.0,311.89690431298004,2350.0,2042.9561525696934,609.0,469.78396967833396,486.0,485.21700901143095,1762.0,1761.875301846579,822.0,821.931759944447,1089.0,1083.33171537332,1089.0,1031.4727590127095,225.0,271.7235793892901,1307.0,1616.135920747703,370.0,121.02289145395389,1593.0,1425.5954389826843,764.0,449.7324040219455,389.0,692.5601557782365,0.0,142.608912031028
3811-2313,3824.0,3823.9805610505136,1699.0,1699.8789809466543,2881.0,2880.5468524286844,3199.0,3198.9387680204673,1213.0,1213.8768850713968,3979.0,3978.4999440370884,1763.0,1762.9234880515578,2457.0,2457.8812849313254,2258.0,2257.4678091421665,2294.0,2293.934211817832,4325.0,4325.877875384656,2931.0,2930.476266103302,4238.0,4237.954088221086,2333.0,2333.8658742851403,804.0,803.5426152370346,3230.0,3229.916301320787,3282.0,3282.8544765074475,5398.0,5397.4950364619,926.0,925.9011247693415,5076.0,5076.862524435448,3745.0,3744.4586535314447
3811-2328,222.0,840.4559045876813,4087.0,4327.026458749271,8499.0,7636.357050998922,3907.0,3039.5049705903075,756.0,599.9358621024148,858.0,1837.9995092335885,3968.0,4230.218411943904,1273.0,1266.1575505117944,4796.0,4591.428461116186,386.0,400.9542045269045,3836.0,3823.954080622527,1148.0,1162.5974260542716,444.0,-179.7143637228146,655.0,415.7203018067812,516.0,1363.5628927455691,721.0,1602.5999325064913,2378.0,2534.659709337793,794.0,-173.92420081984892,552.0,274.2110618560255,1547.0,1563.4902658043284,758.0,950.9115775225218
3811-2340,16.0,-7.249364061837696,0.0,-62.982660787040004,64.0,143.6580052027184,182.0,440.01505746044586,80.0,-184.29100667237162,182.0,106.94333802543633,198.0,-58.84127873584248,214.0,545.7374023490679,182.0,201.23094948408857,0.0,0.12527632608180284,363.0,364.428872563748,32.0,30.48174946851759,64.0,88.94033154312092,3759.0,3818.7894508081426,1912.0,1838.063469751747,0.0,-263.342816950184,64.0,331.22634043172366,0.0,73.32788163937585,16.0,277.68615073861656,3759.0,3429.2543446182026,0.0,-19.861118375873048
3811-2341,1519.0,1914.96110738056,545.0,868.8726756407896,2985.0,2272.177151371451,2370.0,1334.7151981022907,522.0,918.9854835831047,0.0,760.1361146035088,545.0,1121.7133116647383,554.0,-24.009909150578096,0.0,-125.9480195786964,1305.0,1291.5078111314378,0.0,13.582941917666176,1816.0,1805.1734542345166,577.0,197.92368707333299,0.0,-342.1459320342874,182.0,899.9498945263658,363.0,1393.0926625500997,3371.0,2995.725728340196,2765.0,1994.5398447869466,942.0,370.27260054448925,554.0,1116.116758699116,545.0,690.0638703753284
3811-23772,0.0,23.874480875244075,61.0,125.84768230139412,470.0,394.7744246890237,0.0,-84.83067927227899,245.0,319.4069936331798,0.0,115.22047688013936,20.0,85.0668919712034,636.0,496.14369089849015,472.0,419.825853402097,0.0,1.8702076738081814,143.0,141.08143286977702,0.0,1.9675624353703824,205.0,179.39377230126593,368.0,305.3513554216379,184.0,255.5747386368921,245.0,333.4059907837336,245.0,169.20695296533268,245.0,132.28049701272812,227.0,158.2742349537166,0.0,141.476548553901,0.0,51.36541674156615
3811-23845,4685.0,4734.428829977551,1712.0,1774.6670760409033,3445.0,3335.0088205407956,1420.0,1210.6914818612568,2079.0,2173.456278994039,4572.0,4700.835072081012,2310.0,2474.0874934202293,6630.0,6489.023684871587,273.0,239.01800146710593,3703.0,3703.4497108302603,9957.0,9958.834919081972,6229.0,6228.369895039883,6765.0,6719.329139731417,10143.0,10080.946475996956,1420.0,1527.5028408540238,1720.0,1933.0466187395505,3018.0,2927.318594774464,3668.0,3538.8252636809484,136.0,-26.26908381615067,1607.0,1748.1375774143962,3068.0,3103.9519159261254
3811-2386,1421.0,1637.6284013378609,7253.0,7692.712381181271,3227.0,2627.5273807927297,19698.0,16991.218407376604,2800.0,5163.0578178552605,7528.0,8405.623116647963,24571.0,27209.491843085045,16858.0,14151.78967823703,6698.0,6243.763773495186,5457.0,5438.319310297327,1835.0,1846.610526401324,6956.0,6953.0253773286,4426.0,4218.357798947491,2492.0,2060.4320420854947,6424.0,7001.724729744814,2698.0,5448.830799293474,6946.0,4602.858033753584,5089.0,4213.570563679454,17440.0,14843.88592465375,3418.0,6103.341209150296,6511.0,7012.813237923605
3811-23913,1871.0,1870.6458994046843,926.0,925.9470026215713,5802.0,5802.334726672096,2084.0,2083.6686828946695,4160.0,4159.998982387362,1616.0,1616.3698273788323,1385.0,1384.6787557443604,3232.0,3231.989717643446,4455.0,4455.39827360303,1194.0,1193.6622888776474,2544.0,2543.989121335122,2379.0,2379.3942249364045,2775.0,2774.6579477208725,3696.0,3695.9662724265363,3953.0,3953.334731302428,2580.0,2579.6838174660224,7636.0,7636.009857722733,4451.0,4451.367982264026,232.0,231.69505082280375,6474.0,6474.0029196761025,6924.0,6924.398101030121
3811-2394,5241.0,5890.947587610284,6449.0,6592.451707810422,7293.0,6396.167547118195,19748.0,16917.151372729208,11286.0,11574.687899583252,13373.0,15156.481434276755,5320.0,7477.791423849983,4000.0,3761.8112810336606,7984.0,7001.876911707608,11942.0,11932.887148728674,12301.0,12314.194712933473,11707.0,11698.692530406828,9075.0,8440.152189333166,7461.0,7295.632236443838,13954.0,14852.446629136684,9336.0,12164.735588911397,15571.0,15330.822547563905,21155.0,19372.740094299137,13301.0,11144.657852848322,14581.0,14773.796496958792,17528.0,18530.817876608693
3811-2397,8766.0,8644.639382778216,12310.0,12244.86212618246,20269.0,20461.697622661028,8432.0,9052.22358709239,15930.0,15783.388833457764,25229.0,24771.695412010507,6727.0,6235.783462891966,28582.0,28749.098197252664,9370.0,9671.011954255111,25491.0,25492.1254261953,20075.0,20072.88342182702,21222.0,21223.177748602,12751.0,12873.139167071087,13834.0,13898.4428455905,7757.0,7569.494976871065,21489.0,20869.823179225437,11042.0,11178.530004409375,12690.0,13149.35068082827,16457.0,16949.993373394827,13022.0,12859.323005081853,15708.0,15404.030350588611
3811-24028,2070.0,1816.6468337493045,0.0,-136.7432011992314,2070.0,2438.8129745199026,0.0,796.5103615361204,1035.0,904.1064185465648,3105.0,2273.7836863102784,2070.0,1533.0439001174382,2070.0,2284.634257649659,0.0,522.5022048736828,0.0,-7.418973608524539,5175.0,5178.802642348985,1035.0,1029.3773945509292,0.0,255.85823065871227,0.0,135.99489046329836,2070.0,1711.2844025341838,0.0,-801.6642596156089,1242.0,1367.1773219481474,0.0,828.1577609836713,1035.0,1580.480391356643,3725.0,3514.71254708416,2070.0,1550.3515762206116
3811-2407,4086.0,2523.251194788929,545.0,-701.3221679242852,1362.0,4307.684667873837,3269.0,3629.3366183476173,1362.0,4281.236660389579,10896.0,8735.63338272748,545.0,1947.56141294408,2724.0,806.1264734822034,6810.0,5971.769228463119,4631.0,4609.0961820019875,4086.0,4097.627166689839,6810.0,6793.284045587352,13670.0,15216.180494571803,4086.0,5361.629589150136,14215.0,11263.026634918177,1362.0,1000.9174223767768,19118.0,16184.417445714469,0.0,2133.7857418183994,0.0,-1374.500734191155,4631.0,6499.610248620156,0.0,876.5223891907954
3811-24276,43658.0,43773.86394872388,30892.0,31125.988577775308,45245.0,44890.26649320498,40034.0,38403.890485265525,37922.0,38744.69333422859,33535.0,34397.310025480925,38378.0,39894.95443274174,56945.0,55963.441744624404,32303.0,31695.75086849986,44574.0,44562.98126538913,20257.0,20265.03297795914,48971.0,48957.210811393685,31351.0,31249.686169614317,39851.0,39600.73878806841,55879.0,56218.832486628555,29877.0,31509.54802491318,25724.0,24917.398035488557,28566.0,27688.288484501303,45937.0,44427.264287648024,44860.0,45807.334704996785,33054.0,33678.65381085605
3811-24302,2170.0,2165.1194125012207,0.0,25.693152674311932,0.0,-33.677697483104566,1085.0,789.0757669025397,0.0,56.22445714239075,1085.0,1246.2285733786357,0.0,279.84292864328745,0.0,-48.68472672670214,0.0,-132.05129639749612,2170.0,2164.083333250619,0.0,5.768533698157626,0.0,-6.086906213968177,1085.0,1095.641673486687,1085.0,1053.7641375190833,0.0,37.675581034858624,0.0,290.1384948556006,0.0,-47.362297834934,1085.0,918.3955014889398,1085.0,810.407300655821,1085.0,1124.8186780094766,0.0,139.14679122221423
3811-24391,7098.0,7096.337896626908,8173.0,8174.557445721701,8719.0,8720.395802533487,17086.0,17084.42111604428,17115.0,17118.117892357055,13004.0,13005.95121752075,25413.0,25411.416075753048,5826.0,5828.708511292469,24005.0,24007.415583758615,8865.0,8863.296307302546,28893.0,28895.307857307605,8598.0,8600.185290397145,7389.0,7387.251865726663,45779.0,45780.70488406415,1723.0,1724.1224214914255,17629.0,17627.39764367882,12675.0,12678.145779295592,14848.0,14849.69530343148,23067.0,23065.411680954276,13929.0,13931.783489952562,37222.0,37224.1955908807
3811-24394,1180.0,864.0748834785445,1180.0,1067.175098045831,2832.0,3285.7269715325383,1688.0,2553.185853717594,1416.0,1408.2023915779137,4055.0,3379.5162915248275,1988.0,1427.7868100074047,3921.0,3989.0058692385664,2635.0,2904.8483417839343,2998.0,2993.1516941523196,1180.0,1183.5349089692863,1582.0,1576.9055775140241,726.0,1043.3219256147804,2381.0,2493.9757882684676,2036.0,1590.3415332897087,6263.0,5392.9442199110135,3086.0,3086.9486299354567,2361.0,3031.472559746653,2163.0,2729.235263467529,4309.0,4242.620137367483,1564.0,1295.1428415945902
3811-24403,13356.0,12980.163747834173,3083.0,3016.5971323418344,6251.0,6833.663805599033,2100.0,7734.3415104365995,911.0,-375.51653935940703,9449.0,6070.528591725044,29706.0,24359.562208264426,5042.0,6200.386537231403,2931.0,5954.4900602044945,3411.0,3417.0359789868817,4712.0,4706.48573712114,5441.0,5447.449910370517,2579.0,2947.15618373052,1081.0,1136.5038464812387,908.0,353.4823018324096,3200.0,-2438.23647386799,5046.0,6258.793761270965,1398.0,4773.637204110797,1843.0,7180.624400108529,5326.0,4233.728005223355,5746.0,2677.3415794653993
3811-24431,3278.0,3153.576212146814,8510.0,8307.513927066757,5184.0,5507.569273612811,5398.0,6039.937576124066,5491.0,5162.605249184038,3531.0,3164.649141870148,9897.0,9374.1267186185,3908.0,4392.564244598965,7053.0,7138.372031123319,6806.0,6808.725506688759,6604.0,6597.924682170851,12886.0,12888.832361151697,12112.0,12230.11285623163,2365.0,2565.88044391328,15695.0,15378.363079999224,7599.0,6949.68940469285,13043.0,13360.63154109713,7173.0,7540.997721118329,14771.0,15291.753510244249,22822.0,22339.343485556485,4804.0,4711.145473207056
3811-2466,20.0,15.069861083391515,622.0,591.510746187003,40.0,79.60640465998404,628.0,504.738928055971,422.0,547.3160716238463,362.0,393.0347340949793,364.0,504.28313784097463,1027.0,928.0617659879263,443.0,361.9553474684999,964.0,964.2709164591761,723.0,722.416979505656,690.0,690.4403428049263,665.0,668.9367319924904,0.0,31.980861380937313,602.0,560.4526794865278,260.0,384.5874264061158,949.0,824.0703584919302,582.0,550.9708895636668,427.0,286.4749196909406,722.0,819.1831456909631,422.0,503.9124050222608
3811-24742,1680.0,1696.1302246605592,141.0,184.52234625799247,1680.0,1618.9764477736499,2450.0,2342.0464592166463,654.0,739.9878480326661,2450.0,2472.458237328534,1821.0,1915.645038968516,1937.0,1813.2492324438863,257.0,288.3075139813591,141.0,139.34465176068989,141.0,142.3797660386117,770.0,768.7653993370295,770.0,755.344664549757,141.0,96.77107626351426,770.0,829.7975295192846,141.0,250.05605993813515,0.0,-84.91963751557341,654.0,630.7528317762117,911.0,816.5850205301576,282.0,404.52432573466285,1592.0,1562.4938155104865
3811-24743,1212.0,1326.7214187622558,3636.0,3583.303900898605,0.0,-65.34197972239053,3847.0,3380.134658040264,1212.0,1221.461689677395,640.0,1073.392217811237,2424.0,2767.9962588762864,3042.0,3116.7771190849526,1969.0,1576.8358644107393,0.0,3.3390663508325815,2424.0,2422.341640033108,4526.0,4527.238694311749,1727.0,1611.609703938022,1212.0,1264.5487774763496,3836.0,3898.74774364684,0.0,465.26206329750494,679.0,676.9522707650831,4346.0,3911.3806762704407,0.0,-344.2303304354282,2799.0,2719.5041542386207,2424.0,2815.3350200577515
3811-24755,1865.0,1695.1456033433533,4693.0,4636.8353081240675,4513.0,4786.396861973546,1752.0,3148.281389625263,9711.0,9267.444625063108,4838.0,4182.626918734306,5101.0,3871.53399785699,4815.0,5227.028854712029,7009.0,7451.096814212244,6190.0,6200.101724612701,7948.0,7938.326060245381,1149.0,1157.443811272562,4763.0,4925.050814847069,10324.0,10387.505183577392,7920.0,7648.055202346688,12593.0,11201.459136738806,12087.0,12508.390501322574,10867.0,11529.094654465996,3919.0,5142.6143345317105,4192.0,3803.0099404203647,8138.0,7678.560912506189
3811-24759,5840.0,5858.108090162743,2489.0,2529.005409606354,2144.0,2085.0223793455807,3067.0,2791.6061727834167,0.0,159.45762526939507,3777.0,3908.8806707100885,0.0,259.1940707755566,3732.0,3545.2002147372987,0.0,-89.42778413617634,2916.0,2913.7882225949143,3953.0,3954.5696902126074,11726.0,11724.226087500152,5375.0,5357.560074573528,0.0,-41.00149312854046,2175.0,2231.569714335201,0.0,275.87792425014777,450.0,293.02955355198355,0.0,-133.50075875077164,0.0,-258.71528951141227,156.0,337.86405593372183,565.0,657.9266862441727
3811-24785,2748.0,2997.3336579204106,2973.0,2762.08905248078,3047.0,3014.870337608094,1000.0,1547.8026272104253,3047.0,2340.545813954678,1698.0,1803.981234379782,2748.0,1968.9170034993358,1750.0,2632.033588627005,1549.0,1484.6734691297652,2248.0,2271.4844210515175,2100.0,2079.895572615699,2572.0,2591.400762365164,3072.0,2808.19669071878,450.0,670.69835819953,2647.0,2673.7735241170576,2348.0,1807.1327900037004,2197.0,2890.1229720714427,3321.0,3228.371780685161,750.0,1517.07437398801,3622.0,2764.244654515899,1898.0,1934.3675384046019
3811-24787,0.0,106.30285059432117,0.0,76.31227243360081,0.0,-197.3439736780174,890.0,663.1712118218093,0.0,-3.512589151689099,0.0,129.19125011501728,0.0,110.58929501858438,0.0,-45.598159140834014,0.0,62.61724441011211,0.0,-2.626317653816386,222.0,225.19911253747705,667.0,665.4127068197636,0.0,-102.06232530373018,0.0,-80.0393304126319,0.0,199.21310412074354,0.0,226.2587791432495,0.0,8.309821498168503,667.0,537.299855364143,0.0,-108.7679835142801,0.0,44.32103894766419,890.0,831.5486691648271
3811-24788,15731.0,15707.630764339585,12125.0,12065.420751280733,22829.0,22912.80628849077,15216.0,15731.355694624945,11382.0,11080.191155366367,18527.0,18293.807312210207,29209.0,28710.769020888954,14072.0,14414.908099125372,31274.0,31441.77665685769,9830.0,9833.81143370131,23029.0,23027.355797822238,27438.0,27437.252510112594,11173.0,11194.790020868299,26346.0,26409.5961239679,12889.0,12802.260957187973,22145.0,21629.181456237566,9091.0,9388.52371419326,33305.0,33533.33063259674,11510.0,12008.022631209344,18127.0,17794.349239810603,14959.0,14776.803225781536
3811-24880,6740.0,6900.051928807516,8561.0,8266.408507114,13799.0,14050.515923500643,4780.0,7365.777335132298,3179.0,2014.836092393758,10622.0,9864.50174487193,15095.0,12403.121192801365,16147.0,17435.69457327487,24740.0,25287.8407196115,9974.0,10021.12609939187,17101.0,17057.307379416307,8775.0,8817.871525492781,21958.0,21759.406075124047,8007.0,8334.637227551953,9771.0,9507.154368556221,23079.0,20518.789609765343,13711.0,14821.402908590331,14679.0,15469.703755093273,3803.0,6460.589717401308,16526.0,15303.93257589062,13116.0,12507.913402395323
3811-25002,3503.0,3003.8184348736286,1064.0,683.3604307659916,3075.0,3990.59168722705,1359.0,2974.0950397767647,229.0,214.66166570954738,4891.0,3546.2896984480867,6055.0,4944.177139507186,354.0,635.849528068713,3085.0,3599.557519988778,2489.0,2482.7654307855964,1001.0,1004.4173816514649,2705.0,2698.0478442842104,1359.0,1857.8100409472481,0.0,381.9783857823513,5429.0,4528.705180552226,1359.0,-264.60683548205543,125.0,125.32468713165963,1130.0,2465.146682713129,458.0,1581.2605634668334,84.0,-193.05852037996192,3354.0,2838.0855462701356
3811-25005,26447.0,26273.19451693812,9252.0,9152.48301371772,16230.0,16504.44789931379,18489.0,19163.342890871834,16621.0,16454.16902231067,16268.0,15768.587448328908,26703.0,26194.78855198933,19675.0,19898.07006278663,5109.0,5386.314542355249,25982.0,25979.203426178326,20236.0,20235.63319428508,9883.0,9884.404493152892,10579.0,10748.313125774002,21740.0,21838.926206538614,15594.0,15329.415019911641,20454.0,19773.678160882104,15074.0,15233.672840783009,9471.0,9974.336551258122,32243.0,32750.843423680497,17401.0,17182.263010449955,14487.0,14212.272146828618
3811-2508,0.0,-540.1600945278115,4322.0,4091.6733396392738,4969.0,5738.343877874242,4322.0,2573.902242330645,4322.0,6279.325096558787,5185.0,5130.07449638399,4322.0,6739.362376236793,5616.0,3854.9726679177475,9174.0,8348.647699736503,4342.0,4322.585953353249,5616.0,5626.34886442079,4812.0,4799.559970164548,5185.0,5721.493867301222,10531.0,10771.953713105162,10215.0,9427.463915525506,0.0,1752.2487606583018,9507.0,7560.015150332598,78.0,121.50992798132938,10590.0,8179.220972343821,4322.0,6037.187203704729,5185.0,6043.942229752953
3811-25106,10578.0,10591.840246068314,0.0,17.02468727133237,16117.0,16070.81947103492,16190.0,17626.045612659538,15899.0,15149.842291290872,26060.0,25209.84584847209,27449.0,25995.294365355745,27177.0,27831.966828130884,0.0,979.9386013599578,27549.0,27553.36908418988,47107.0,47097.42622549506,0.0,9.397101057693362,15872.0,15850.380354853347,21056.0,21035.164276600815,15300.0,15355.65122500481,16053.0,14616.198476777878,0.0,722.9947996910196,27386.0,28248.4437545666,32107.0,33550.129758559866,21347.0,20714.928474417422,43584.0,42589.19563550316
3811-25126,1836.0,2016.3737564043477,2979.0,3157.9020699800094,3308.0,2946.949242791801,1771.0,1252.0102083075399,1905.0,2195.66924010581,2438.0,2704.906684437272,321.0,679.5999093697974,2121.0,1676.2118480614954,1413.0,1463.5081181635833,496.0,495.4726690660682,3117.0,3116.8611569817804,5758.0,5759.725857684847,4324.0,4142.817481803235,3055.0,2875.618068112759,2025.0,2377.436436394426,301.0,827.7911909232134,3630.0,3339.5228371483754,2121.0,1857.073721520348,18.0,-346.0179288498257,320.0,764.1343219467235,2497.0,2449.5389688720243
3811-25130,0.0,410.1956831645475,0.0,215.67271047963186,1192.0,579.1694303276563,0.0,-336.7894082000348,1192.0,882.6383403442487,243.0,947.2614798211016,0.0,-66.29974355825834,521.0,640.6289224951161,243.0,110.86604543852809,0.0,17.50092919927374,67.0,52.31317114134799,1192.0,1209.0401565466418,1192.0,772.5644655477663,0.0,-208.0372827002684,0.0,598.4158001777505,0.0,351.1623029594666,0.0,303.63050625773394,2384.0,1696.2626066456069,0.0,47.98733873945821,0.0,-102.30432792017018,0.0,115.34805401849735
3811-25137,1732.0,1532.6612220880725,1508.0,2252.8277008736895,3597.0,2931.7480430328833,6730.0,5236.998907344936,3506.0,4675.997441599964,4125.0,3779.765136832707,2869.0,4500.613122248146,6144.0,4360.733208675,1303.0,2319.63859393674,2691.0,2628.0445289791,3010.0,3065.333565700593,4910.0,4859.5301780482805,1171.0,1421.227667656547,6102.0,5314.780678433222,3540.0,4225.469638473395,1515.0,2985.4058426953634,3717.0,2582.8809322417037,1007.0,1324.5611763558973,6555.0,4951.0982036903115,2365.0,4097.15033333827,4618.0,3670.915850532383
3811-25140,3800.0,3703.865655002657,2772.0,2645.734122060865,3780.0,4022.8498768398135,1260.0,2183.6688341439503,3528.0,2998.4233404655497,4836.0,4535.371125095901,3069.0,2215.2093625951684,2288.0,2914.6682497879856,2815.0,2916.7544715620934,3326.0,3332.7521599520915,2053.0,2048.6779588566587,3848.0,3851.003814976999,3350.0,3444.05974936886,2678.0,2806.211425043588,2450.0,2215.0397680034166,3734.0,2806.72003213089,1796.0,2319.3152510137224,3079.0,3380.955253520613,1026.0,1881.9316612708153,2874.0,2260.091235561493,372.0,259.8527625246825
3811-25141,2919.0,2919.2756512845954,183.0,182.70181566633983,1816.0,1816.256380803694,457.0,457.3272908007784,4163.0,4162.696889897212,1462.0,1462.3030036613345,0.0,0.352505766262766,416.0,415.70083688531304,2100.0,2100.344620808115,5835.0,5835.336835292503,227.0,226.71685225484543,2553.0,2553.3495920447313,1042.0,1042.3381724616484,1362.0,1361.7505995589017,3432.0,3432.2968500260904,227.0,227.3939162891329,5440.0,5439.762085431314,1463.0,1463.3509380482283,2311.0,2311.4153481868416,1336.0,1335.7586483136984,5800.0,5800.39257665613
3811-25144,3328.0,3346.336394667316,0.0,8.540358883623412,176.0,150.6939511702949,396.0,298.3099134139811,1116.0,1138.8731543709146,3269.0,3343.092451742039,219.0,298.54931438248605,196.0,170.25430075760232,3425.0,3369.918452351081,461.0,461.16105346053155,87.0,87.44165078678998,0.0,-0.20007562500541098,3464.0,3446.7210423344513,0.0,-8.678907903071376,44.0,68.99781945808354,220.0,317.916668146594,0.0,-21.340356061475177,2896.0,2821.5647351267835,131.0,52.00459878305992,395.0,419.6301118845804,0.0,55.82889049503865
3811-25149,0.0,142.31409337575678,0.0,277.1437962921068,2535.0,2144.507244582654,2159.0,741.9041411385367,0.0,1306.336312403821,0.0,455.3083268603873,0.0,1311.6850027298417,4229.0,2712.1245818443354,225.0,38.72327736066791,4165.0,4145.753483546506,561.0,574.894257881175,2654.0,2642.279838547068,946.0,814.1667685050141,0.0,-285.324571708167,1290.0,1672.9949639015897,754.0,2176.11266595823,3957.0,2665.55959457212,1699.0,1234.8118643219118,3515.0,2205.0639342772274,1841.0,3332.033774482776,452.0,667.5549155469971
3811-2563,18.0,-30.133827199249936,0.0,-20.601115868645138,36.0,108.20849691130934,0.0,137.55743809389605,1049.0,1039.7115459380184,0.0,-104.61597304038878,808.0,719.231111581119,1655.0,1673.5814514842514,1251.0,1291.7763177048291,1046.0,1045.8052526959345,0.0,-0.033608113661102834,1049.0,1048.9548256715007,72.0,119.40964675455962,0.0,21.43870251523458,404.0,332.6670380426176,2297.0,2159.04052519309,808.0,815.7217628196588,808.0,912.7331888352169,1857.0,1945.9283771800644,642.0,624.4709032756472,1453.0,1411.9182274003992
3811-25876,8698.0,8696.127500494593,3785.0,3784.514388679556,5435.0,5433.5759449932375,2655.0,2653.2505136792024,3847.0,3846.317062305956,9829.0,9827.522199572908,8379.0,8377.29420857274,9896.0,9895.38258943503,12957.0,12955.510633600526,10702.0,10700.236496456811,7223.0,7222.448811354552,9512.0,9510.54923912845,2914.0,2912.2051358975586,3306.0,3305.546899483481,7223.0,7221.655554492085,5691.0,5689.336913745938,4651.0,4650.370229478722,11018.0,11016.601033830637,9364.0,9362.374843690748,7907.0,7906.424280152569,10174.0,10172.576229230588
3811-25878,392.0,393.1854968186926,1513.0,1488.7369675676564,528.0,547.3528691087249,1804.0,1552.2727286102763,1544.0,1594.6055782612348,1131.0,1317.7636259071915,1075.0,1318.155140276931,1338.0,1326.6383647845269,1749.0,1533.9596063381832,1176.0,1175.4811702826883,580.0,581.0197699546079,138.0,136.78123598198727,821.0,820.6643044109805,2147.0,2169.788421346908,2141.0,2121.208359624794,691.0,940.178511776463,1094.0,1047.5843977348923,1729.0,1539.7956154824715,1334.0,1091.9372855230104,1447.0,1452.4797738411362,1175.0,1391.682211134772
3811-25880,6333.0,6868.9770193679105,15610.0,15751.548965003567,15516.0,14858.147667216683,10028.0,8394.028664096655,6122.0,6727.436111823719,15263.0,16499.538993509675,10718.0,11883.257308224755,11068.0,10382.06138551766,11732.0,11006.600634983766,4228.0,4244.522932513079,10353.0,10338.24203682948,306.0,321.90054810075526,9888.0,9340.96412600892,5715.0,5580.870134111152,8580.0,9208.616947545619,483.0,2138.6703610724944,7421.0,6815.458966002472,11615.0,10388.667447351436,2453.0,1268.580812125103,4324.0,5003.808994180603,1136.0,1853.0707964251633
3811-25881,11761.0,9954.439655995026,8673.0,7423.860244679148,8796.0,11984.86348388897,8609.0,13941.100843600463,9492.0,8545.266963719274,18007.0,14547.252832699087,33765.0,30210.40011848815,13556.0,15370.453543582233,20861.0,21457.848518741026,18263.0,18283.920724409778,14191.0,14182.002201599389,3224.0,3230.1719834611868,5117.0,6899.284818172178,7644.0,8922.356273176527,18861.0,15700.143051867359,21675.0,16323.765960068333,8707.0,9596.497087549069,15862.0,19309.88024260637,23573.0,27139.998319006216,14299.0,12512.926417853712,17955.0,17312.84499766337
3811-25894,10121.0,10181.03932186056,8177.0,8253.300122350644,3523.0,3386.7057602003188,5821.0,5292.499336048932,9260.0,9505.148121634527,8418.0,8727.552041071278,11632.0,12101.463830417633,10424.0,10130.342080540562,15134.0,14930.594599885284,6295.0,6292.348551771924,12643.0,12645.190013701984,7294.0,7292.426633578449,10651.0,10592.035921569477,10606.0,10528.800543988225,8173.0,8305.830744186445,5336.0,5864.94759655786,11373.0,11133.923359917258,11849.0,11538.631626912058,13131.0,12660.298835971116,9746.0,10032.836388281226,16573.0,16782.299988421757
3811-25912,37019.0,37757.84151523275,28299.0,28681.541924770514,26468.0,25268.63500868698,34668.0,32478.558945850004,23680.0,23679.0783784581,18153.0,19870.995934755134,8226.0,9642.74249162164,11273.0,11071.950091556966,8226.0,7597.517083415529,6855.0,6854.940144752356,9597.0,9599.062283733278,13710.0,13710.769310422242,12339.0,11605.656581731353,5535.0,5137.363625119207,1371.0,2558.376728767733,5484.0,7671.122175936667,2742.0,2767.742437308483,8226.0,6508.227442889572,2742.0,1316.3236279171033,12085.0,12268.78846020779,6601.0,7235.5464084388805
3811-26001,4511.0,4511.0605214377865,1199.0,1198.360802792129,7716.0,7715.9261888869805,4766.0,4765.828828751575,2824.0,2823.7050429936207,4256.0,4255.975657337112,8153.0,8152.757551948685,6210.0,6209.581961029588,6891.0,6891.012410967116,6543.0,6542.92794543691,2574.0,2573.4902061288885,5200.0,5200.000339552353,1844.0,1844.0542186906096,4371.0,4370.419024100178,3467.0,3466.953970799368,3331.0,3330.8058712856146,2321.0,2320.7686346732953,5319.0,5318.993676624115,4310.0,4309.733805296273,11457.0,11456.64500237949,3732.0,3732.026723517076
3811-26002,0.0,420.9812220643362,3227.0,3827.2372711340868,3542.0,2514.841414163864,1301.0,652.6279835689202,4910.0,4947.381913307079,1271.0,1871.9215011939377,863.0,1068.6760580970586,6004.0,5434.50389120412,2129.0,2518.689405670928,254.0,250.77241934178164,1836.0,1838.6007837242068,6318.0,6318.292809477454,597.0,181.4141517576354,6017.0,5408.654955233316,3499.0,4517.628549453249,0.0,658.1896203398064,1242.0,1206.1186141493235,4716.0,4122.372660082343,948.0,728.4979061925987,1162.0,1736.2628148397343,5862.0,5474.5020618397975
