Plant-Generic,2021-01-01_actual,2021-01-01_model,2021-02-01_actual,2021-02-01_model,2021-03-01_actual,2021-03-01_model,2021-04-01_actual,2021-04-01_model,2021-05-01_actual,2021-05-01_model,2021-06-01_actual,2021-06-01_model,2021-07-01_actual,2021-07-01_model,2021-08-01_actual,2021-08-01_model,2021-09-01_actual,2021-09-01_model,2021-10-01_actual,2021-10-01_model,2021-11-01_actual,2021-11-01_model,2021-12-01_actual,2021-12-01_model,2022-01-01_actual,2022-01-01_model,2022-02-01_actual,2022-02-01_model,2022-03-01_actual,2022-03-01_model,2022-04-01_actual,2022-04-01_model,2022-05-01_actual,2022-05-01_model,2022-06-01_actual,2022-06-01_model,2022-07-01_actual,2022-07-01_model,2022-08-01_actual,2022-08-01_model,2022-09-01_actual,2022-09-01_model
3811-20503,7663.0,7160.680018957268,7654.0,7425.150725033502,0.0,786.6315842870426,0.0,2211.037985110511,15281.0,14664.725863492546,10409.0,9078.841537718303,7735.0,6014.292788568915,16698.0,17397.178412807556,0.0,678.2229510183715,15362.0,15368.75314859979,0.0,-1.2054938438668614,7645.0,7649.490707662495,8045.0,8550.462537382999,7856.0,8098.39284907213,11613.0,10846.723658728835,15317.0,13107.908536646966,7700.0,8300.181931114552,23710.0,25049.17108900851,8576.0,10309.092337486072,7854.0,7186.3431061814335,8508.0,7824.614646226633
3811-20769,4507.0,4474.952826031833,12736.0,12650.8754461871,27937.0,28053.547850942006,5616.0,6072.463527979446,4148.0,3869.7998847521376,32030.0,31813.978591195308,5535.0,5110.511701426411,2542.0,2876.524812595744,35535.0,35666.05600986938,0.0,4.899921604024712,9323.0,9317.80553115427,0.0,4.163495548069477,2797.0,2829.5005646377103,5916.0,5997.328704321699,13101.0,12990.981184192584,7092.0,6636.446718035615,0.0,268.40803914889693,34831.0,35051.72506985118,3814.0,4240.539921605843,27805.0,27472.672754725296,16526.0,16391.522942767566
3811-21116,6739.0,6187.475596633678,0.0,41.062728737884754,5102.0,5583.648007578795,7315.0,9180.578732987266,3741.0,2708.1936859582092,7679.0,6631.632817664002,4743.0,3204.364483885216,3255.0,4310.308954290889,6501.0,7259.340472324324,8010.0,7976.443543612842,4222.0,4258.636566954245,8839.0,8800.017443962472,2656.0,3245.6451285201147,9934.0,9855.815757536255,10740.0,10312.897969472087,7966.0,6053.182487257667,0.0,1053.6861234793505,6295.0,7307.829701453009,0.0,1578.592113978195,6940.0,5871.794318663653,9312.0,8574.03803484599
3811-21117,7237.0,7224.6160335086315,298.0,231.49507223149703,4846.0,4924.293731324375,5462.0,6052.177747441456,0.0,-394.84497604041826,5909.0,5682.31625160847,3675.0,3086.6145913712244,3273.0,3713.586679799162,4209.0,4389.915527637437,3040.0,3045.2813322321745,3996.0,3991.939156811248,4250.0,4253.547809949479,10857.0,10866.583749361758,6726.0,6793.443645034233,5739.0,5664.081685013021,10230.0,9638.780142060641,0.0,388.1963672530255,6675.0,6903.858257911095,4124.0,4711.340852817564,6769.0,6338.201412201379,2315.0,2124.415653582939
3811-21927,2463.0,2547.0063438067737,3466.0,3522.379446855746,5857.0,5714.57942311294,0.0,-201.81231402765843,2797.0,2798.055491081497,0.0,183.13290166223305,2596.0,2709.7244856904144,5052.0,5016.555428344582,0.0,-52.2749603651755,5269.0,5269.479817649408,1344.0,1345.0578770769353,4960.0,4960.787888873281,0.0,-83.05576976225711,3557.0,3501.456393577275,1215.0,1356.6162385227217,836.0,1038.567586314486,2891.0,2894.6445829167205,4348.0,4166.012526533537,1963.0,1848.0297659315984,7112.0,7149.092631375592,1347.0,1400.2963342729781
3811-22249,4232.0,4410.27798754978,7758.0,7807.7839562625595,12388.0,12143.883734006042,5558.0,3639.5382152600505,9254.0,9773.349590742975,2031.0,3375.9120766569104,7109.0,8844.862094423792,7955.0,7481.971559662226,9996.0,8803.804764286615,6319.0,6319.244951259636,5050.0,5051.3889674763195,7108.0,7105.593540972273,6065.0,5887.441692276465,9549.0,9498.118905707364,18340.0,18571.051063018764,2708.0,4624.517000731968,8605.0,8109.320595906916,8220.0,6871.272575375464,13483.0,11745.980682288675,9282.0,9728.471560380218,8285.0,9488.366180860117
3811-2238,24511.0,24692.42694043793,23674.0,23966.437316221127,49340.0,48862.398015046725,24555.0,23435.32714831765,0.0,569.9279645892093,24896.0,25497.06664819829,24786.0,25723.754477368435,24357.0,23574.25613016961,24676.0,24475.09857456223,24743.0,24734.436215092894,24719.0,24729.167055533908,24632.0,24622.511019520927,0.0,-172.90883114619646,45849.0,45554.32502471446,24852.0,25315.52053439489,24779.0,25903.281954526785,24654.0,24102.10630659701,24632.0,24020.671551656676,24632.0,23695.075963768642,24166.0,24939.140288785333,49660.0,49869.8776527819
3811-22548,18542.0,18251.641221285536,15836.0,15599.86102876559,15836.0,16348.757556608034,18428.0,20879.23166924875,17815.0,16838.166730728175,17707.0,16205.820175104134,26723.0,24553.064163358387,41996.0,43076.73896229488,17363.0,18502.35586576021,21938.0,21947.46012833144,26271.0,26260.594839437952,20142.0,20148.980158089078,18778.0,19054.73328664375,18279.0,18517.589170726424,33444.0,32939.924246525276,20676.0,18222.38195374224,13940.0,14882.258210085158,33352.0,34858.267228461336,17360.0,19525.331412088824,38613.0,37563.85110105999,42070.0,40900.41204403021
3811-2274,0.0,-78.56774950813633,873.0,800.0090465400572,0.0,150.33470990276692,0.0,179.6159098392709,1211.0,1170.4611421496047,1816.0,1659.5093418144534,0.0,-98.03757541624509,0.0,97.33060270493297,200.0,220.7581446969998,629.0,629.0740512018601,210.0,210.06432580891124,2475.0,2474.595185106293,627.0,705.1713221748287,311.0,385.0180549886354,1625.0,1476.5880887767198,0.0,-180.9250693512804,0.0,39.30795684475743,1022.0,1177.8036508757068,638.0,738.1512245804042,0.0,-96.93553943765437,422.0,400.6045714613065
3811-2276,9271.0,9270.48982805328,9080.0,9079.613355575653,9080.0,9080.759439069545,9191.0,9190.365283982654,9163.0,9162.482503463805,4540.0,4540.600297845667,9012.0,9011.303606962145,4540.0,4539.4774614376365,4679.0,4679.496787209064,9148.0,9147.328762522258,0.0,-0.5399375347187743,4540.0,4540.5200008442625,18146.0,18145.334648190532,14038.0,14037.45622043073,6444.0,6444.648001985159,9332.0,9331.185799377854,9508.0,9507.326320585329,4546.0,4546.471111159248,4489.0,4488.134354612208,0.0,-0.6721632906701416,4540.0,4540.379266570497
3811-22780,689.0,688.8143238495177,497.0,496.8512165885986,0.0,-0.17099741245328914,587.0,586.7971157430948,1073.0,1072.879632735734,102.0,101.83201698410267,1716.0,1715.7961538447053,1351.0,1350.8746201650501,0.0,-0.1699539753171848,0.0,-0.19916679969173856,320.0,319.86460454470944,730.0,729.8283204765758,533.0,532.8096469891025,920.0,919.8523484952893,0.0,-0.1731854157987982,0.0,-0.2040178439056035,274.0,273.8806294775859,1427.0,1426.8297283836291,0.0,-0.20550536971131805,197.0,196.87523310008692,256.0,255.82679711694072
3811-22891,3009.0,3007.884935623326,1088.0,1109.7862865882926,0.0,-22.000370433088392,2444.0,2292.508142363251,0.0,104.5634892974922,959.0,1019.384064478174,1797.0,1948.0807001960056,2147.0,2024.7983362619852,790.0,744.2719238020945,1301.0,1298.5135854421387,2421.0,2421.417230904961,2165.0,2163.948855396171,1551.0,1551.1891238930402,1012.0,988.2186816378526,4423.0,4444.4223628094915,2415.0,2564.718319664302,2592.0,2487.7785102384078,4071.0,4010.1061643930443,3464.0,3311.1563456857402,640.0,757.9123748372076,7063.0,7111.405732787214
3811-2294,24724.0,24782.815121652093,21565.0,22066.27235562197,30709.0,30169.935509631992,32077.0,29544.41166103963,17706.0,19441.923037059605,22425.0,23570.96295344719,10500.0,12982.42854284239,52592.0,50480.513121259515,27298.0,26541.876166348142,16978.0,16952.451772082422,29461.0,29482.638127843937,21195.0,21173.539004790597,9877.0,9838.82415302092,21441.0,20926.72295034604,14249.0,14772.484083463292,31261.0,33799.14894233781,18846.0,17140.916370033738,14426.0,13264.360308577714,13852.0,11376.387698900202,31790.0,33854.57411321833,17366.0,18164.599624619677
3811-2308,3573.0,3443.5369352815414,3466.0,3832.8363967152036,4271.0,3994.5492915408213,7061.0,5302.102104877336,0.0,1246.4050706208945,6070.0,6462.452328423854,962.0,2781.280270262063,5416.0,3959.248134508687,3147.0,2972.8193833642163,5657.0,5610.037277198435,3714.0,3755.297880360542,1180.0,1136.9175283659642,2188.0,2353.537591022854,4525.0,4126.5128744187205,3026.0,3320.3245692935016,2701.0,4439.2515493316805,2283.0,1076.638763025272,5745.0,5324.855546723409,4620.0,2829.5449583116133,2778.0,4181.953002851278,3103.0,3335.974243307859
3811-23111,4641.0,4641.106093712362,1040.0,1040.0946633731728,4471.0,4470.750687264219,508.0,508.12268878666873,2235.0,2235.0380001788835,2769.0,2768.732478850531,432.0,432.10165402687346,6083.0,6083.019420453478,2687.0,2686.7256003670664,972.0,972.0597577060907,2625.0,2625.0020899497395,826.0,825.6933633606604,2273.0,2273.019558345288,1995.0,1994.9950203944318,2356.0,2355.653194364706,2792.0,2792.0318123941543,2832.0,2831.9412158524865,3593.0,3592.632703150055,0.0,0.011939575575524941,2102.0,2101.924267201757,2830.0,2829.626400169509
3811-23115,911.0,856.2073826911401,1071.0,1128.9303521281345,0.0,5.06796546122132,1071.0,877.4042894679396,575.0,868.0689351045485,1895.0,1885.9606763406882,0.0,254.97100846312242,2143.0,1792.5718773666076,437.0,428.2729057939523,667.0,661.9950180542332,1740.0,1743.5940100601415,1427.0,1423.5393169421284,1107.0,1163.834875727486,1089.0,1030.2302989534435,0.0,-6.3924766844641,1071.0,1265.334002704105,876.0,584.6922581690512,1720.0,1726.9188755006821,704.0,449.8594987001061,620.0,964.7395904241437,414.0,429.4170052056188
3811-2313,6733.0,6577.208380126329,0.0,60.29775017252541,5133.0,5181.708972500528,0.0,1416.627220816008,5637.0,4593.816978648858,5503.0,4743.956725986267,1226.0,-142.20198973172955,0.0,1004.2345172202622,0.0,837.9170187444397,5384.0,5371.164575164672,1457.0,1472.7051074809424,9906.0,9890.603148856742,0.0,174.72760697524427,0.0,-79.7608992231253,0.0,-17.52151937347662,4728.0,3289.0714829035787,3189.0,4236.18629389604,4778.0,5524.78715225598,1457.0,2843.7464652882118,4242.0,3244.980144084131,3298.0,2461.126396679463
3811-2328,1513.0,1513.3082007367047,6011.0,6009.91122406433,12292.0,12292.915499865543,0.0,0.1525898558611516,0.0,-1.318702505697729,0.0,0.8204037961259019,5633.0,5633.097222446755,2093.0,2091.718579521519,8037.0,8037.688124770124,0.0,0.1937176382925827,4498.0,4496.759985788289,1717.0,1717.7438936138933,1758.0,1758.3030939793389,0.0,-1.1163739738112781,1649.0,1649.9570586512855,1683.0,1683.1328976952354,2687.0,2685.6986018262687,2415.0,2415.87837551377,0.0,0.07253556710202247,1940.0,1938.7202121445443,774.0,774.7569251257228
3811-2340,3074.0,2806.7159407077925,0.0,-82.65023185689279,720.0,1068.8013428831,0.0,655.2748706562561,863.0,703.0285733475357,2433.0,1928.5971299201265,540.0,119.09366137773395,1010.0,1233.1915177866176,363.0,572.9845327819603,720.0,712.3728974184669,1265.0,1272.3613049298438,0.0,-8.695258968418784,720.0,993.1036685534418,6639.0,6716.641066176264,2150.0,1813.0192524726554,1775.0,1109.394235876629,756.0,916.3463860362717,0.0,496.42003445488444,1440.0,1870.5101508497246,3759.0,3533.276814943343,0.0,-206.18336571719556
3811-2341,942.0,1453.391264386467,561.0,966.2076907840346,2826.0,1905.809718463449,2179.0,934.031933868051,1281.0,1527.5084030674534,0.0,1072.338822352669,0.0,649.4416147427964,363.0,-116.49779496058363,0.0,-225.93262255492664,1305.0,1290.2754284849525,0.0,15.28733380855192,1816.0,1804.4615347812742,577.0,88.63917925079659,565.0,134.15787396249652,0.0,934.6248689810545,0.0,1237.4933081117797,3371.0,3164.546501002449,3451.0,2372.234251543412,942.0,300.0119763888197,445.0,904.2993353744732,363.0,609.6202318188261
3811-23772,0.0,-0.017556381717440672,0.0,0.03723773696401622,735.0,734.9822950483504,0.0,-0.007963634328916669,387.0,387.05144936147553,547.0,546.9964136015042,0.0,-0.0036199148671585135,1160.0,1160.0516758858284,1455.0,1455.0079497966362,908.0,907.9957963493871,2113.0,2113.0540504099845,0.0,0.011918554795556702,227.0,226.9977260438318,718.0,718.0535137478728,368.0,367.99160251659123,1927.0,1927.0079125688135,640.0,640.0658295325993,245.0,245.00777615775223,1625.0,1625.01115283919,454.0,454.0658024230397,908.0,908.0194512704329
3811-23845,7488.0,7497.76622280039,4013.0,4043.0879221268697,1843.0,1804.8975265786576,2660.0,2492.2213852171844,3976.0,4082.281359260116,7925.0,8003.237245344091,763.0,925.3435251170304,11145.0,11020.298391404067,0.0,-52.61722402702435,9951.0,9950.764969415468,11844.0,11846.637887980905,0.0,-1.7881522897805553,10078.0,10071.251864533639,9986.0,9957.852102722623,6139.0,6174.234048764076,2904.0,3074.691060603189,2795.0,2693.102256388549,2596.0,2515.4046283636562,2441.0,2281.790429116765,2534.0,2658.613144728515,0.0,53.96886300918413
3811-2386,0.0,-534.4563921456866,5775.0,5672.441954826078,7156.0,7787.596190798562,21155.0,16925.679210727896,1182.0,6316.610465333128,11306.0,10669.169630563381,14764.0,20021.200926181788,22639.0,17358.942374546023,2552.0,2301.5146058868268,5481.0,5447.70491456156,2842.0,2847.403396871712,7580.0,7579.233225171149,6279.0,6787.856387636959,0.0,145.3424497605156,16299.0,15593.91240371592,6776.0,11068.163502083611,5539.0,389.62051990385226,7146.0,7794.108916696525,23282.0,18009.45239680451,4819.0,10037.233597051018,6222.0,6537.453531208535
3811-23913,4782.0,4832.40699334933,0.0,-166.51277451396163,6636.0,6728.929709697171,5255.0,6043.837183042007,9021.0,8095.515805010058,7375.0,7191.7676555920625,232.0,-642.0669808113016,3232.0,4322.565685673013,5132.0,5275.358197159221,4996.0,5001.357385525676,0.0,-6.083478978998755,1852.0,1851.0303916985704,4158.0,4106.186548232379,6465.0,6627.250504742725,8390.0,8305.369518411177,5958.0,5159.780082098139,5770.0,6693.713206445987,7447.0,7627.684128658577,3010.0,3890.4726677465806,15272.0,14194.096809235867,6265.0,6106.134959618314
3811-2394,14387.0,14899.99566405476,0.0,520.5679457522347,20015.0,18939.948059918766,17840.0,15651.72373630476,17436.0,17942.207505455444,32769.0,34323.759009048605,0.0,1636.1321106332762,7329.0,6474.264429081755,15662.0,15069.803906652116,31213.0,31203.841504033742,18422.0,18432.350859962084,16171.0,16165.344303922582,13560.0,13059.092711619072,18668.0,18135.051052883646,12679.0,13744.38816890851,26710.0,28899.449732391455,16502.0,16023.753517602046,40118.0,38560.06908608336,20148.0,18505.146847330412,14453.0,15283.261209328426,20758.0,21366.902564252785
3811-2397,0.0,3818.439201764704,18856.0,21221.375604426925,18858.0,12627.071381570713,37060.0,29924.237416195945,22660.0,23531.011251494492,27251.0,33123.351779453136,0.0,3833.063187895488,29847.0,26722.250419800548,20418.0,20181.210701784585,37715.0,37823.96669946995,21433.0,21328.10257703092,25237.0,25371.948112704355,41021.0,37118.98017084508,19340.0,17052.535675069084,18886.0,24941.572215027933,32892.0,40199.55026207131,0.0,-921.7027657814615,37716.0,31991.245692662866,18858.0,14856.538941069535,0.0,3225.963408908894,22686.0,22845.730329085956
3811-24028,3105.0,3105.5080847769423,0.0,0.2960384165053256,4140.0,4139.91703555359,0.0,0.5785376656567678,2070.0,2070.4132870634057,4140.0,4139.942138265571,1035.0,1035.5903883568099,3105.0,3105.4025855715736,5175.0,5174.975978552466,0.0,0.570009040486184,3105.0,3105.382384428056,3105.0,3104.9771093175805,0.0,0.5558869591768598,3519.0,3519.350714845612,2070.0,2069.947461751057,1449.0,1449.6318217701046,2277.0,2277.459526595063,0.0,-0.021333879529265687,4140.0,4140.640130986256,5795.0,5795.450433251899,1035.0,1035.0086428982904
3811-2407,0.0,-513.6276664182078,0.0,-2015.8872111339588,0.0,2724.7003340943047,0.0,4039.5527559873008,0.0,-415.39903865726956,5711.0,3260.3733789601247,20108.0,16728.641042680458,0.0,2126.2148325067246,5448.0,5196.070164454744,3269.0,3324.7208306486136,5448.0,5392.697270088684,6810.0,6854.856030004099,13670.0,14129.17658961648,2724.0,4785.4898555500695,14215.0,11494.15004383001,1362.0,-2667.44225030662,21842.0,22196.487774526446,0.0,2459.0773172839254,0.0,3379.1070267178075,16939.0,14865.821513035313,0.0,184.5688873239842
3811-24276,32597.0,19064.1343088462,32752.0,27830.121501447866,33022.0,51617.569531697896,36715.0,49173.87336542155,34494.0,41361.19659649045,68876.0,51595.68012754398,0.0,414.6884895042749,83814.0,81096.8788981589,32567.0,32566.28139350959,70947.0,70488.31345673208,0.0,400.9238886728417,37432.0,36955.42870089435,15858.0,29653.900706465007,48642.0,53371.85845794564,64961.0,46771.06755617738,74378.0,61481.774017060525,32582.0,25891.36624282517,0.0,16836.387929699617,23441.0,23512.70386517339,75230.0,77470.94669905328,3074.0,3500.356814058847
3811-24302,2602.0,2259.976298633148,1145.0,1029.132032205387,0.0,411.4869249244548,2170.0,1338.7099030613845,0.0,558.4783708311661,1085.0,1107.324269374818,216.0,1387.3993964462752,2170.0,1735.1811905727664,0.0,-424.8428796180342,2170.0,2151.9683167932744,0.0,15.130797455072752,160.0,141.26908937458575,2170.0,2522.933158114214,1085.0,1192.9847819954848,2170.0,1763.153924830407,216.0,1033.036269676617,0.0,-542.1708489720295,1245.0,1207.5514237800198,3255.0,2100.990300023226,1085.0,1489.529570535702,0.0,447.1837618578211
3811-24394,5193.0,4903.5515946959495,1888.0,1743.3859178256098,3304.0,3764.6200812597817,3981.0,5069.464028321458,2460.0,2395.0957327607193,6735.0,5901.6464511626145,4587.0,3799.3613587359505,5053.0,5185.8279954817135,5121.0,5541.289708522149,5502.0,5501.1445639782705,3068.0,3067.5387366519008,0.0,-0.4340672417492897,6065.0,6352.256581424863,3068.0,3216.0324320611107,0.0,-455.3550861739477,9727.0,8638.471883147864,6069.0,6120.972392080577,2419.0,3250.878235999422,4031.0,4822.015857798313,5893.0,5769.203110080434,2251.0,1826.383656337268
3811-24403,14552.0,13828.698256671865,0.0,-182.8503649189006,4498.0,5573.817254221896,1891.0,7836.6123488558005,1499.0,-2.4166889642656315,10315.0,7060.23686923465,29121.0,23671.590083833027,6463.0,8019.040271003643,5876.0,8328.194822792706,1885.0,1877.874347869787,5017.0,5028.09550588952,8034.0,8021.226416613994,0.0,735.0655779546942,0.0,160.84391778399004,0.0,-1020.6589981394354,3614.0,-2359.052006678452,5038.0,6490.522857015225,3144.0,6374.847908422467,270.0,5732.321792566567,8408.0,6898.046617794258,5303.0,2817.612559500267
3811-24431,17486.0,16270.087325341185,10032.0,8328.531908864388,13282.0,16281.520889790554,6614.0,1075.1644901159452,10523.0,13069.677350715152,0.0,3984.1084250739077,17138.0,23865.77188242413,8335.0,7593.795474945509,21207.0,14011.491016110056,5795.0,5816.297680017946,4582.0,4574.605686107185,39363.0,39335.825786850124,13655.0,14840.076655731245,0.0,1734.1311322328984,26757.0,23722.02308322885,4524.0,10027.554773546872,20808.0,18342.63368829846,21688.0,17672.905353590497,36399.0,29695.01155374723,12856.0,13460.551189631515,6278.0,13516.74649762077
3811-2466,0.0,-33.25199447342675,1891.0,1875.4954202937643,0.0,51.206318984086465,0.0,135.6888534456648,762.0,757.232188951848,734.0,620.0116767335167,0.0,-98.28700753310932,3289.0,3297.6538744492073,220.0,288.7853362129829,2226.0,2226.237214955301,241.0,240.75336411069475,1327.0,1327.0616049603323,1489.0,1521.8985578431002,0.0,16.316061517371054,140.0,88.71570896348021,1428.0,1293.2304417098057,622.0,624.8519571742327,685.0,798.9117184802199,0.0,98.844545603195,613.0,606.044575266078,1410.0,1340.2612595329192
3811-24742,1539.0,1595.270902956563,0.0,209.71278852479372,770.0,491.28580587066244,3244.0,2931.196281953755,0.0,312.7756344278969,2565.0,2519.0989811442196,2052.0,2303.4068813078848,2218.0,1727.4876472104224,0.0,310.1524109777056,0.0,-11.829969918821007,0.0,9.39420027140659,770.0,762.3942192994473,770.0,722.0826985189706,1167.0,948.8909240598223,0.0,280.56698717255495,0.0,312.44833247534916,0.0,-308.3966860446708,654.0,695.6821219132034,911.0,662.117092169523,538.0,1021.0339336266734,1335.0,1037.1502619334642
3811-24743,4105.0,4104.972323724607,0.0,0.193981100252131,0.0,-0.06286642640043283,3460.0,3459.857617670219,1212.0,1212.2436401010054,649.0,649.0148759718213,2424.0,2423.851032891631,4239.0,4239.240209104442,692.0,692.0709711430027,2424.0,2423.8891091393016,1212.0,1212.2127525210235,3027.0,3027.0324118760473,1731.0,1730.9464681793324,1212.0,1212.1970395856333,4672.0,4671.916601401521,0.0,-0.15865114791085944,1212.0,1212.245012998741,3460.0,3459.9951644458342,468.0,467.8365952742897,5391.0,5391.242999157781,2986.0,2986.050762862651
3811-24755,8236.0,6960.840737128245,7434.0,7168.175612889761,5218.0,6950.279105166825,3544.0,7495.255420997159,11660.0,10743.300192068687,5785.0,4136.9616772005575,10885.0,7899.2924686263705,8993.0,10132.673985687756,8914.0,9068.955839474113,11917.0,11894.610777082391,5593.0,5620.404045642128,2953.0,2913.8245658306187,3164.0,4466.062962613221,16584.0,16826.02242290855,12046.0,10375.46241543923,14220.0,10216.495572953681,14073.0,14993.30538035083,8095.0,9700.651717019442,1398.0,4422.271048928538,12521.0,11376.974099957719,6430.0,6281.424298798534
3811-24759,5500.0,5674.574559023857,1833.0,1905.7737375310608,2095.0,1838.2880313120768,3142.0,2043.879164969545,0.0,308.6568491122416,3666.0,4415.03181559527,0.0,919.8567502831938,3204.0,2888.5627470620857,2619.0,2067.414479484065,435.0,433.01516459246704,6212.0,6214.068419286297,9591.0,9588.548432090258,5499.0,5327.125693723199,0.0,-75.73522726592637,2095.0,2346.108198449241,0.0,1097.4247319261558,0.0,-294.24024049108993,5666.0,4914.103508050575,1416.0,495.9544465551953,2833.0,3133.8000922832,1416.0,1975.668470673285
3811-24785,3545.0,3544.247010811505,2822.0,2821.6608763183904,3271.0,3271.98053212362,2933.0,2932.186072845434,2747.0,2746.838237958149,3197.0,3198.02690763972,325.0,324.19444434541947,4196.0,4195.791815269364,3003.0,3004.044771990315,2863.0,2862.205576805156,3296.0,3295.7416695746633,5439.0,5440.043408424524,3358.0,3357.238642410265,2923.0,2922.686877952745,2098.0,2098.9698457853633,2597.0,2596.1982034616854,2397.0,2396.8691386670857,3997.0,3998.028753031638,0.0,-0.7898846699267779,6667.0,6666.822955681126,0.0,1.0552908377585482
3811-24787,4448.0,3029.8941685727623,7784.0,7245.198517273646,2447.0,4457.539853316295,7785.0,11100.937701318122,4448.0,6074.991733326984,36919.0,32440.569763436288,13344.0,11678.634139097063,9119.0,7634.805733189831,7118.0,9719.502375168668,7784.0,7751.386145512632,14678.0,14689.699444792655,8674.0,8661.525862906012,17792.0,19199.496586634312,8896.0,9455.199648989263,4448.0,2444.7654352086975,8896.0,5597.432233532178,16903.0,15212.020414089202,6450.0,10923.052683888658,10008.0,11688.264969558979,4448.0,5943.414575926057,12233.0,9649.906873965127
3811-24788,17891.0,17522.34891600501,11283.0,12094.986057367772,19866.0,19477.492385472447,19316.0,15762.732823857135,18333.0,20372.778982701566,24661.0,26909.1345878914,15049.0,18721.228278117473,18963.0,16449.57575331985,28503.0,26518.336639271074,15627.0,15561.586988275347,18334.0,18398.436594115534,31261.0,31194.223415559878,5128.0,5554.996305413333,30864.0,30002.760042679485,23516.0,23925.149558426878,10675.0,14183.845070283278,17393.0,15441.704827573107,30662.0,28359.010234268324,17406.0,13772.973439228695,10713.0,13122.855325097526,17270.0,19346.622382614107
3811-24880,11682.0,10324.542726618442,8261.0,7454.393864651356,16845.0,19351.836617708686,13184.0,20434.49441668298,2641.0,2004.8662307951236,18725.0,14381.418826740177,20736.0,15051.84058197563,51155.0,51927.25909308207,32780.0,34861.30184087981,21199.0,21261.714878676896,30542.0,30474.773325924296,12952.0,13010.214111866313,43908.0,45192.90073082945,6911.0,7795.554882456898,37741.0,35213.11599960463,61702.0,54515.164259650744,7620.0,8111.285429359181,34195.0,38591.435646950966,6721.0,12351.71351508249,22006.0,21357.61536355666,28947.0,26775.098502533743
3811-25002,4408.0,4021.141646643382,0.0,52.904145402227186,6959.0,7357.104162506952,3880.0,5246.365545704819,0.0,979.4448456304758,10212.0,8421.949222826213,10926.0,10013.550657767264,3790.0,2642.640685667475,2978.0,4386.245708017901,4094.0,4075.261604518335,1376.0,1385.162092721057,4615.0,4607.829972043022,3193.0,3580.7989141801445,0.0,-53.44823862855992,4725.0,4329.491496660026,2046.0,689.7220690219765,6649.0,5641.661072009294,2047.0,3832.438895086525,2833.0,3745.447498686408,916.0,2068.4470315911312,4207.0,2809.8865838916972
3811-25005,31098.0,31095.821769877453,2259.0,2258.6383214833913,20159.0,20154.090143038193,26999.0,26997.263308368973,8241.0,8239.933214612887,19758.0,19752.9994850863,26286.0,26284.40553645906,25940.0,25939.33456909936,3041.0,3035.82326480723,34703.0,34701.36677519942,17596.0,17595.622874584165,16912.0,16906.85348005232,0.0,-1.7605909027624875,21658.0,21657.946695627295,24592.0,24587.644684847328,27443.0,27441.608996961382,7607.0,7606.095111710427,12224.0,12219.451549535792,36068.0,36066.73933673941,17515.0,17514.50817565224,15896.0,15891.213508916087
3811-2508,0.0,-749.2661452035827,2397.0,2493.786376567099,4753.0,5414.557392448973,4322.0,1759.0706663511373,4322.0,7185.421880997812,5185.0,5255.9105882258955,4322.0,7823.74639204202,5616.0,2602.2834448536014,9145.0,8243.489129361478,4342.0,4316.654938034044,5616.0,5625.222773828944,4812.0,4799.219095859313,5615.0,6353.736371457977,10628.0,10552.051502905277,10647.0,9945.270722266177,0.0,2582.175818691605,9075.0,6216.804076364722,294.0,219.38644196724636,14747.0,11240.672961166441,0.0,2959.7128435967534,5185.0,6131.5580211823835
3811-25106,10680.0,10690.245162399719,0.0,17.03232150315307,16085.0,16042.663159531076,16085.0,17551.026326418156,16085.0,15325.897062476259,25617.0,24748.2647427388,27405.0,25919.23306125123,27404.0,28079.96372807538,0.0,995.6619762789924,27404.0,27406.563408442307,48255.0,48249.349199977005,0.0,9.802589938277379,16085.0,16062.242828799412,20851.0,20837.030321458355,15346.0,15396.049254362704,16085.0,14614.714663530467,0.0,742.6221203284804,27404.0,28284.399508168222,32170.0,33641.64349789545,21447.0,20803.971479701344,44681.0,43670.45581961493
3811-25126,2693.0,2676.7650362263994,2616.0,2771.4439401243817,2587.0,2488.196323671955,2184.0,1631.826717441645,1553.0,2759.195703460162,2528.0,2261.283522775151,321.0,982.3889276632767,3484.0,2087.9919486483104,2686.0,2967.8037563827884,0.0,-8.485767105528794,3179.0,3181.12739922135,5565.0,5564.190863961314,4538.0,4550.97755090488,3037.0,2888.274815989693,2025.0,2108.3783257402083,0.0,570.9370629143195,5814.0,4599.591146321474,0.0,269.60338379013774,0.0,-666.8726133849032,267.0,1657.5317425651392,2528.0,2260.068682398898
3811-25130,0.0,243.0347831957988,0.0,144.1507108827136,1192.0,817.3768558240845,0.0,-106.88504758762429,1192.0,1019.3516443803019,243.0,598.1773900999615,539.0,397.513410320149,507.0,558.1292900052067,528.0,523.5980092160171,0.0,7.694580345509166,825.0,818.853247919782,2539.0,2546.219653187858,1192.0,945.9573931931809,486.0,343.4331006241846,0.0,369.2405529788957,1258.0,1371.3459789213375,1458.0,1628.081626855812,2384.0,2035.6054364754164,0.0,132.82648279186105,243.0,201.02673163665168,243.0,239.92726251876593
